,step,loss,moving ave loss
0,1,109.57547760009766,109.57547760009766
1,2,61.32868957519531,104.75079879760743
2,3,40.94336700439453,98.37005561828614
3,4,15.510915756225586,90.08414163208009
4,5,13.044766426086426,82.38020411148074
5,6,10.282526969909668,75.17043639732363
6,7,11.112041473388672,68.76459690493013
7,8,9.420428276062012,62.83018004204332
8,9,8.768299102783203,57.423991948117305
9,10,8.647518157958984,52.54634456910147
10,11,12.353983879089355,48.52710850010026
11,12,9.814177513122559,44.65581540140249
12,13,10.044909477233887,41.19472480898563
13,14,7.701859951019287,37.84543832318899
14,15,8.68689250946045,34.929583741816145
15,16,9.611948013305664,32.3978201689651
16,17,10.080799102783203,30.166118062346907
17,18,9.546719551086426,28.104178211220862
18,19,6.155008792877197,25.909261269386494
19,20,9.903514862060547,24.308686628653902
20,21,8.164122581481934,22.694230223936707
21,22,10.404069900512695,21.465214191594306
22,23,8.794524192810059,20.19814519171588
23,24,9.216437339782715,19.099974406522566
24,25,9.328492164611816,18.122826182331494
25,26,7.2670674324035645,17.037250307338702
26,27,12.687579154968262,16.60228319210166
27,28,11.518338203430176,16.09388869323451
28,29,7.01081657409668,15.185581481320728
29,30,9.02224349975586,14.569247683164242
30,31,7.505947589874268,13.862917673835245
31,32,7.946671485900879,13.27129305504181
32,33,8.665026664733887,12.810666416011017
33,34,7.135351181030273,12.243134892512943
34,35,8.824600219726562,11.901281425234306
35,36,10.874747276306152,11.79862801034149
36,37,9.937219619750977,11.612487171282439
37,38,7.8083720207214355,11.232075656226339
38,39,8.551987648010254,10.964066855404731
39,40,8.369583129882812,10.70461848285254
40,41,7.81024169921875,10.415180804489161
41,42,7.340643882751465,10.107727112315393
42,43,7.471583843231201,9.844112785406974
43,44,6.6788506507873535,9.527586571945012
44,45,11.059764862060547,9.680804400956566
45,46,11.465192794799805,9.85924324034089
46,47,8.0231294631958,9.67563186262638
47,48,8.945106506347656,9.602579326998509
48,49,6.900217056274414,9.3323430999261
49,50,8.127822875976562,9.211891077531146
50,51,6.691462993621826,8.959848269140213
51,52,7.023910045623779,8.76625444678857
52,53,8.694024085998535,8.759031410709568
53,54,8.12807846069336,8.695936115707948
54,55,8.555351257324219,8.681877629869575
55,56,7.4875168800354,8.562441554886158
56,57,6.106908321380615,8.316888231535604
57,58,6.923773288726807,8.177576737254725
58,59,9.193477630615234,8.279166826590776
59,60,9.058011054992676,8.357051249430967
60,61,6.949283599853516,8.216274484473221
61,62,8.247978210449219,8.21944485707082
62,63,10.105649948120117,8.40806536617575
63,64,9.329747200012207,8.500233549559395
64,65,8.304993629455566,8.480709557549012
65,66,10.21696662902832,8.654335264696943
66,67,9.490250587463379,8.737926796973587
67,68,8.84865951538086,8.749000068814315
68,69,7.013387680053711,8.575438829938253
69,70,5.781280517578125,8.29602299870224
70,71,9.187006950378418,8.385121393869857
71,72,6.402224063873291,8.186831660870201
72,73,5.815893173217773,7.949737812104958
73,74,10.58989143371582,8.213753174266044
74,75,7.5348663330078125,8.145864490140221
75,76,8.858989715576172,8.217177012683816
76,77,6.758410453796387,8.071300356795073
77,78,6.145721912384033,7.878742512353969
78,79,6.900352954864502,7.780903556605023
79,80,7.383842945098877,7.741197495454408
80,81,7.776978969573975,7.744775642866365
81,82,7.478435039520264,7.718141582531755
82,83,8.352377891540527,7.781565213432633
83,84,8.21530532836914,7.824939224926284
84,85,6.907638072967529,7.733209109730408
85,86,6.6275739669799805,7.622645595455365
86,87,8.567852020263672,7.717166237936197
87,88,6.498812675476074,7.5953308816901846
88,89,6.208852767944336,7.4566830703156
89,90,5.551309585571289,7.26614572184117
90,91,6.985250473022461,7.238056196959299
91,92,7.378857135772705,7.25213629084064
92,93,9.32286548614502,7.459209210371077
93,94,7.32362699508667,7.445650988842637
94,95,7.719391345977783,7.4730250245561525
95,96,7.173583984375,7.443080920538037
96,97,8.867688179016113,7.5855416463858445
97,98,7.0124287605285645,7.528230357800116
98,99,7.6961469650268555,7.545022018522791
99,100,6.365106582641602,7.427030474934671
101,101,9.529793739318848,7.637306801373089
102,102,7.590510845184326,7.632627205754213
103,103,7.650155544281006,7.634380039606893
104,104,7.459082126617432,7.616850248307947
105,105,6.865516185760498,7.541716842053202
106,106,10.149558067321777,7.80250096458006
107,107,9.020212173461914,7.924272085468245
108,108,7.516010284423828,7.8834459053638035
109,109,8.48751163482666,7.94385247831009
110,110,5.856441497802734,7.7351113802593545
111,111,8.105942726135254,7.7721945148469445
112,112,9.86962890625,7.98193795398725
113,113,11.997675895690918,8.383511748157616
114,114,8.718883514404297,8.417048924782284
115,115,7.027663707733154,8.27811040307737
116,116,7.867978572845459,8.23709722005418
117,117,9.357250213623047,8.349112519411067
118,118,6.322615146636963,8.146462782133657
119,119,6.228087902069092,7.954625294127201
120,120,8.47810173034668,8.006972937749149
121,121,11.744843482971191,8.380759992271352
122,122,9.629910469055176,8.505675039949736
123,123,8.498547554016113,8.504962291356374
124,124,5.163006782531738,8.170766740473912
125,125,6.124755382537842,7.966165604680305
126,126,7.456972122192383,7.915246256431513
127,127,8.339486122131348,7.9576702430014965
128,128,7.737052917480469,7.935608510449394
129,129,6.918001651763916,7.833847824580846
130,130,8.227551460266113,7.873218188149372
131,131,7.980693340301514,7.883965703364586
132,132,7.523348331451416,7.847903966173269
133,133,8.385453224182129,7.901658891974155
134,134,7.6659111976623535,7.878084122542975
135,135,5.943170547485352,7.684592765037213
136,136,7.713772296905518,7.687510718224043
137,137,8.811490058898926,7.799908652291532
138,138,6.809939861297607,7.70091177319214
139,139,6.983406066894531,7.629161202562379
140,140,7.577635288238525,7.6240086111299945
141,141,8.664525032043457,7.728060253221341
142,142,7.153090953826904,7.670563323281898
143,143,7.641230583190918,7.6676300492728
144,144,6.947340488433838,7.595601093188904
145,145,7.310363292694092,7.567077313139423
146,146,7.204580783843994,7.53082766020988
147,147,6.950925827026367,7.472837476891529
148,148,8.506038665771484,7.576157595779525
149,149,11.1597900390625,7.934520840107822
150,150,7.8281569480896,7.923884450906001
151,151,7.089604377746582,7.840456443590059
152,152,7.598044395446777,7.816215238775731
153,153,7.479822158813477,7.782575930779506
154,154,7.035469055175781,7.707865243219135
155,155,7.397048473358154,7.676783566233037
156,156,7.496381759643555,7.658743385574089
157,157,7.451765060424805,7.638045553059161
158,158,5.9040913581848145,7.464650133571726
159,159,7.167585372924805,7.434943657507033
160,160,9.421314239501953,7.633580715706525
161,161,6.642965316772461,7.534519175813119
162,162,6.480737209320068,7.429140979163814
163,163,10.484352111816406,7.734662092429073
164,164,7.714114189147949,7.732607302100961
165,165,6.171496391296387,7.576496211020504
166,166,7.929495811462402,7.611796171064694
167,167,7.7689208984375,7.627508643801975
168,168,7.6947455406188965,7.634232333483667
169,169,7.483937740325928,7.619202874167893
170,170,6.605096340179443,7.517792220769048
171,171,11.129374504089355,7.87895044910108
172,172,6.557067394256592,7.746762143616632
173,173,6.071055889129639,7.579191518167933
174,174,7.8664093017578125,7.607913296526921
175,175,7.856192588806152,7.632741225754844
176,176,8.304553031921387,7.699922406371499
177,177,6.339523792266846,7.563882544961034
178,178,7.631484508514404,7.570642741316371
179,179,6.7842183113098145,7.492000298315716
180,180,6.459915637969971,7.388791832281142
181,181,5.693554401397705,7.2192680891927985
182,182,6.932229995727539,7.1905642798462726
183,183,8.018183708190918,7.273326222680737
184,184,5.732128143310547,7.119206414743719
185,185,5.278890132904053,6.935174786559752
186,186,6.193948745727539,6.861052182476531
187,187,11.34716510772705,7.3096634750015825
188,188,7.570598602294922,7.335756987730917
189,189,7.024815082550049,7.3046627972128295
190,190,6.438744068145752,7.218070924306122
191,191,5.719348430633545,7.0681986749388654
192,192,4.988519191741943,6.860230726619173
193,193,5.141027927398682,6.688310446697124
194,194,8.194801330566406,6.838959535084053
195,195,8.134450912475586,6.968508672823206
196,196,8.309473991394043,7.10260520468029
197,197,10.403361320495605,7.432680816261822
198,198,6.034403324127197,7.29285306704836
199,199,6.908773422241211,7.2544451025676455
200,200,7.022636890411377,7.2312642813520185
202,201,8.242510795593262,7.332388932776143
203,202,7.724049091339111,7.37155494863244
204,203,5.681150913238525,7.202514545093048
205,204,7.983339786529541,7.280597069236697
206,205,9.454936981201172,7.498031060433144
207,206,5.961963176727295,7.344424272062559
208,207,4.715823173522949,7.081564162208599
209,208,6.827249526977539,7.056132698685493
210,209,6.723134517669678,7.022832880583912
211,210,8.250531196594238,7.145602712184945
212,211,6.3400797843933105,7.0650504194057815
213,212,7.470737934112549,7.105619170876459
214,213,5.018630027770996,6.896920256565912
215,214,4.948217391967773,6.702049970106098
216,215,7.087076187133789,6.740552591808867
217,216,5.94988489151001,6.661485821778982
218,217,8.504478454589844,6.8457850850600686
219,218,7.193471908569336,6.880553767410996
220,219,6.66811990737915,6.859310381407812
221,220,7.649289608001709,6.938308304067202
223,221,6.042239665985107,6.848701440258992
224,222,5.814535140991211,6.7452848103322145
225,223,7.985424995422363,6.869298828841229
226,224,6.790330410003662,6.861401986957473
227,225,5.5710768699646,6.732369475258186
228,226,6.0320563316345215,6.662338160895819
229,227,8.422175407409668,6.838321885547204
230,228,5.348504066467285,6.689340103639212
231,229,5.389650344848633,6.559371127760154
232,230,7.52575159072876,6.656009174057015
233,231,8.321261405944824,6.822534397245796
234,232,8.305256843566895,6.970806641877906
235,233,8.586268424987793,7.132352820188895
236,234,6.318638324737549,7.05098137064376
237,235,5.989336013793945,6.944816834958779
238,236,7.103674411773682,6.96070259264027
239,237,6.374363422393799,6.902068675615623
240,238,8.455917358398438,7.057453543893905
241,239,5.82000732421875,6.93370892192639
242,240,6.957607746124268,6.9360988043461775
243,241,5.249073505401611,6.767396274451721
244,242,6.470546722412109,6.73771131924776
245,243,6.67099666595459,6.7310398539184435
246,244,6.705785751342773,6.7285144436608775
247,245,6.6428046226501465,6.719943461559804
248,246,6.180634021759033,6.666012517579728
249,247,7.4947285652160645,6.7488841223433615
250,248,6.152984619140625,6.6892941720230885
251,249,5.1848859786987305,6.538853352690653
252,250,9.096160888671875,6.7945841062887755
253,251,7.622179985046387,6.877343694164537
254,252,4.383862495422363,6.62799557429032
255,253,5.8162102699279785,6.546817043854086
256,254,6.282971382141113,6.520432477682788
257,255,8.124173164367676,6.680806546351277
258,256,6.056510925292969,6.6183769842454465
259,257,8.067004203796387,6.763239706200541
260,258,10.101618766784668,7.097077612258954
261,259,5.316251754760742,6.918995026509133
262,260,7.66075325012207,6.993170848870427
263,261,6.522902011871338,6.946143965170519
264,262,7.292553901672363,6.980784958820704
265,263,7.499025344848633,7.032608997423496
266,264,8.234875679016113,7.152835665582758
267,265,7.203117847442627,7.157863883768746
268,266,6.665070056915283,7.1085845010834
269,267,7.751850605010986,7.172911111476159
270,268,6.457961559295654,7.101416156258109
271,269,7.936823844909668,7.184956925123265
272,270,6.632410049438477,7.1297022375547865
273,271,4.7358574867248535,6.890317762471794
274,272,5.915401458740234,6.792826132098638
275,273,8.822635650634766,6.995807083952251
276,274,7.074671268463135,7.003693502403339
277,275,7.247165679931641,7.028040720156169
278,276,7.508398056030273,7.07607645374358
279,277,8.087898254394531,7.177258633808675
280,278,6.56591796875,7.116124567302808
281,279,4.419750213623047,6.846487131934833
282,280,7.873443126678467,6.949182731409197
283,281,6.834841728210449,6.937748631089322
284,282,7.1606855392456055,6.96004232190495
285,283,5.220840930938721,6.786122182808327
286,284,6.258068084716797,6.733316772999174
287,285,6.655618190765381,6.725546914775795
288,286,6.864477157592773,6.739439939057494
289,287,8.848697662353516,6.9503657113870965
290,288,4.873065948486328,6.74263573509702
291,289,10.594239234924316,7.1277960850797495
292,290,5.556687831878662,6.970685259759641
293,291,7.838324069976807,7.057449140781358
294,292,5.21461820602417,6.873166047305639
295,293,5.930588245391846,6.77890826711426
296,294,4.689314842224121,6.569948924625246
297,295,7.587037563323975,6.671657788495119
298,296,8.629944801330566,6.867486489778663
299,297,4.854620456695557,6.666199886470353
300,298,7.235950469970703,6.723174944820388
301,299,6.455959320068359,6.696453382345186
302,300,7.810140609741211,6.807822105084789
304,301,7.024909496307373,6.8295308442070475
305,302,8.596181869506836,7.0061959467370265
306,303,7.356237411499023,7.041200093213226
307,304,6.211956977844238,6.958275781676328
308,305,9.658841133117676,7.228332316820463
309,306,5.7189040184021,7.0773894869786265
310,307,8.334068298339844,7.203057368114749
311,308,6.658680438995361,7.14861967520281
312,309,7.069962024688721,7.1407539101514015
313,310,4.898846626281738,6.9165631817644355
314,311,6.270178318023682,6.851924695390361
315,312,7.82900857925415,6.94963308377674
316,313,5.863338470458984,6.841003622444964
317,314,6.187121391296387,6.775615399330106
318,315,7.148487091064453,6.812902568503541
319,316,5.4688849449157715,6.678500806144765
320,317,6.295877933502197,6.640238518880508
321,318,7.824164390563965,6.758631106048854
322,319,4.806154251098633,6.563383420553833
323,320,8.259102821350098,6.73295536063346
324,321,6.983730316162109,6.7580328561863245
325,322,8.886335372924805,6.970863107860173
326,323,5.794731616973877,6.853249958771544
327,324,6.7650957107543945,6.844434533969829
328,325,7.726932525634766,6.932684333136322
329,326,6.236537933349609,6.863069693157652
330,327,5.830908298492432,6.75985355369113
331,328,7.326198577880859,6.816488056110103
332,329,11.07725715637207,7.2425649661363
333,330,8.401510238647461,7.358459493387416
334,331,7.015070915222168,7.324120635570892
335,332,6.885685920715332,7.280277164085335
336,333,6.177990913391113,7.170048539015913
337,334,9.549338340759277,7.40797751919025
338,335,6.605254650115967,7.327705232282822
339,336,7.892916202545166,7.384226329309056
340,337,5.09999418258667,7.155803114636818
341,338,4.953293323516846,6.935552135524821
342,339,6.19265079498291,6.86126200147063
343,340,5.327475070953369,6.707883308418904
344,341,5.598165512084961,6.59691152878551
345,342,10.794910430908203,7.0167114189977795
346,343,5.286421775817871,6.843682454679789
347,344,7.800605297088623,6.939374738920673
348,345,8.422082901000977,7.087645555128704
349,346,7.023554801940918,7.081236479809926
350,347,8.027374267578125,7.175850258586746
351,348,7.4868245124816895,7.2069476839762405
352,349,7.399680137634277,7.226220929342045
353,350,6.877955436706543,7.191394380078495
354,351,6.120357513427734,7.084290693413418
355,352,4.5047173500061035,6.826333359072687
356,353,6.423711776733398,6.786071200838759
357,354,5.284158229827881,6.6358799037376714
358,355,6.2424774169921875,6.596539655063124
359,356,6.859157085418701,6.622801398098682
360,357,7.290811538696289,6.689602412158443
361,358,5.0781145095825195,6.5284536219008515
362,359,7.2923264503479,6.604840904745556
363,360,8.502176284790039,6.7945744427500046
364,361,8.83027458190918,6.998144456665923
365,362,5.429249286651611,6.841254939664491
366,363,7.4927778244018555,6.906407228138228
367,364,6.9095892906188965,6.906725434386296
368,365,6.816015243530273,6.897654415300694
369,366,9.053060531616211,7.113195026932246
